PWSID	SystemName	Group	County	OwnerTypeDesc	ResPop	ResConn	TotalConn	ApprovSvcs	EffectiveDate	PWSAddress1	PWSCity	WSState	WSZipCode
02011	CALMAN JAMES L.	A	WHATCOM	Investor	40	10	12	15	08/01/1980	176 W KING TUT RD	LYNDEN	WA	98264
02024	CAMP GRANDE	A	ISLAND	Association	2	1	51	0	07/01/1980	875 W BROKAW RD	CAMANO ISLAND	WA	98292
02043	BYWATER BAY	A	JEFFERSON	Special District	400	215	215	272	11/25/1992	PO BOX 929	PORT HADLOCK	WA	98339
02050	COVINGTON 212	A	THURSTON	Special District	40	14	14	15	08/01/1980	921 LAKERIDGE WAY SW SUITE 301	OLYMPIA	WA	98502
02051	E.L.C. WATER SYSTEM	A	SAN JUAN	Private	9	29	30	48	11/08/1993	PO BOX 261	OLGA	WA	98279
02052	ROCKY POINT WATER DISTRICT 12	A	KITSAP	Special District	"1,777"	685	687	"1,000"	12/23/1992	100 OYSTER BAY AVE. N.	BREMERTON	WA	98312
02055	AMES LAKE WATER ASSOC INC	A	KING	Association	"2,995"	1095	"1,097"	"1,397"	01/01/1970	PO BOX 691	FALL CITY	WA	98024
02073	ERIC G. SANDSTROM WATER SYSTEM	A	PIERCE	Private	0	0	62	10	12/24/1992	PO BOX 463	ORTING	WA	98360
02117	LACAMAS FARMSTEADS	A	PIERCE	Investor	430	172	172	238	01/15/1993	6800 MERIDIAN RD SE	OLYMPIA	WA	98513-6302
02138	STEHEKIN PASTRY COMPANY	A	CHELAN	Investor	2	1	4	5	05/27/1993	PO BOX 67	STEHEKIN	WA	98852
02141	HGH INC WATER SYSTEM	A	ADAMS	Investor	0	0	1	1	09/05/1996	1903 JADWIN AVE	RICHLAND	WA	99354
02145	FINISTERRE HEIGHTS WATER SYSTEM	A	ISLAND	Association	193	74	74	84	08/11/1992	PO BOX 2243	OAK HARBOR	WA	98277
02150	EVERGREEN VALLEY WATER SYSTEM	A	KITTITAS	Investor	35	201	203	411	02/26/1993	PO BOX 394	CLE ELUM	WA	98922
02153	VICENTE FARMS & SONS-MISSION	A	WHATCOM	Private	5	1	13	0	01/28/1993	7342 ENTERPRISE RD	FERNDALE	WA	98248
02154	"MADRONA COMMUNITY, INC"	A	SKAGIT	Private	0	2	27	36	12/23/1992	5503 VALE ST	ANACORTES	WA	98221
02167	EATONVILLE KINGDOM HALL	A	PIERCE	Private	0	0	1	1	01/27/1993	307 336TH ST S	ROY	WA	98580
02182	SKI VIEW ESTATES	A	THURSTON	Association	37	15	15	18	02/25/1993	8101 SKI VIEW LN SW	OLYMPIA	WA	98512-1807
02197	PARADISE MARKET 1	A	WHATCOM	Investor	5	2	3	3	02/03/1993	6476 MT BAKER HWY	DEMING	WA	98244
02200	"ANACORTES, CITY OF"	A	SKAGIT	City/Town	"15,734"	7198	"7,771"	0	01/01/1970	14489 RIVERBEND RD	MOUNT VERNON	WA	98273
02217	EAGLE VALLEY WATER SYSTEM	A	SKAGIT	Investor	135	51	51	51	04/18/1993	PO BOX 2243	OAK HARBOR	WA	98277
02236	LITTLE TREE	A	KITSAP	Investor	143	54	54	54	03/01/1980	PO BOX 336	GIG HARBOR	WA	98335-0336
02243	ANDERSENS RV PARK	A	PACIFIC	Investor	0	1	63	64	01/01/1970	1400 138TH ST	LONG BEACH	WA	98631
02272	SUNDQUIST	A	KITSAP	Private	4	1	3	3	04/08/1993	PO BOX 123	PORT ORCHARD	WA	98366
02273	OLALLA HOUSING	A	KITSAP	Private	32	12	12	0	03/25/1993	PO BOX 336	GIG HARBOR	WA	98335-0336
02287	NORTHWEST WATER SYSTEM	A	SNOHOMISH	Investor	99	35	35	39	09/01/1980	PO BOX 956	STANWOOD	WA	98292
02300	ANDERSON CREEK WATER ASSOCIATION	A	WHATCOM	Association	35	15	15	0	01/01/1970	5860 SALAKANUM WAY	BELLINGHAM	WA	98226
02306	COOPER POINT ESTATES	A	THURSTON	Private	36	11	11	11	04/29/1993	1162 NW STATE AVE	CHEHALIS	WA	98532-0813
02308	NOBLE WOODS WATER SYSTEM	A	KING	Association	37	19	19	32	05/18/1993	19531 36TH AVE NE	LAKE FOREST PARK	WA	98155
02315	PALO VERDE	A	CLALLAM	Investor	30	16	16	0	09/01/1980	102 LEWIS RD	PORT ANGELES	WA	98362-8443
02328	PANORAMA MOBILE HOME PARK	A	STEVENS	Private	130	49	49	50	08/01/1980	895 S WASHINGTON #147	COLVILLE	WA	99114
02330	ANDERSON HAY & GRAIN CO	A	KITTITAS	Investor	0	0	6	1	01/01/1970	6 N FIFTH AVE	YAKIMA	WA	98902
02338	ANDERSON ISLAND WATER SYSTEM	A	PIERCE	Private	0	18	18	21	01/01/1979	14401 OUTER BAY RD	ANDERSON ISLAND	WA	98303-9670
02345	SILVER SANDS CONDO WATER	A	GRANT	Private	32	22	22	22	04/23/1993	1388 RD F8 NE #202	MOSES LAKE	WA	98837
02346	HOFFSTADT BLUFFS VISITOR CENTER	A	COWLITZ	County	0	1	2	2	03/29/1993	1900 7TH AVE	LONGVIEW	WA	98632
02347	CRESAP BAY RECREATIONAL AREA	A	COWLITZ	Private	1	1	73	166	03/29/1993	105 MERWIN VILLAGE CT	ARIEL	WA	98603-9727
02348	EAGLE ESTATES	A	THURSTON	Investor	53	20	20	20	04/21/1993	6800 MERIDIAN RD SE	OLYMPIA	WA	98513-6302
02351	SUNNYVIEW PARK	A	YAKIMA	City/Town	0	0	2	0	06/03/1993	818 E. EDISON	SUNNYSIDE	WA	98944
02354	PORT ORCHARD NAZARENE CHURCH	A	KITSAP	Private	0	0	1	0	09/01/1980	4647 SIDNEY RD SW	PORT ORCHARD	WA	98367
02356	PRAIRIE RIDGE 605	A	THURSTON	Special District	250	100	100	123	08/01/1980	921 LAKERIDGE WAY SW SUITE 301	OLYMPIA	WA	98502
02365	ARROW LUMBER & HARDWARE	A	LEWIS	Private	0	0	3	0	09/01/1980	PO BOX 689	RANDLE	WA	98377
02368	BLUE LAKE RESORT	A	GRANT	Investor	6	2	70	62	05/06/1993	31199 HWY 17 N	COULEE CITY	WA	99115
02370	SILVER LAKE MOTEL AND RESORT	A	COWLITZ	Investor	0	0	34	0	01/01/1970	3201 SPIRIT LAKE HWY	SILVERLAKE	WA	98645-9701
02375	ANDERSON STORE	A	PIERCE	Investor	2	1	4	4	01/01/1970	PO BOX 78	GIG HARBOR	WA	98335
02380	SMWE - CANOE RIDGE WINERY	A	BENTON	Investor	2	1	3	6	05/10/1993	PO BOX 231	PATERSON	WA	99345
02395	BIRCH BAY SQUARE WATER OPERATION	A	WHATCOM	Association	0	0	45	76	05/18/1993	"8115 BIRCH BAY SQUARE, STE 100"	BLAINE	WA	98230
02408	TWIN ROADS WATER ASSOCIATION	A	SNOHOMISH	Association	50	19	19	20	04/19/1993	1731 SW LK ROESIGER RD	SNOHOMISH	WA	98290-7557
02413	UPPER SKI HILL WATER ASSN	A	CHELAN	Private	102	33	33	36	07/01/1978	7750 MOUNTAIN HOME RD	LEAVENWORTH	WA	98826
02417	PAVILION AT SENTRY PARK	A	MASON	Private	0	0	2	0	05/19/1993	PO BOX 1066	SHELTON	WA	98584
02420	RODRIGUEZ WATER SYSTEM	A	GRANT	Private	2	1	2	2	04/24/2013	1057 S HI LO DR	OTHELLO	WA	99344
02450	ANDY CREEK CABIN ASSOCIATION	A	YAKIMA	Association	4	72	72	73	11/14/2011	2610 BARGE ST	YAKIMA	WA	98902
02453	BARNEYS CORNER WATER SYSTEM	A	PIERCE	Private	0	0	3	2	05/05/1993	PO  BOX 127	EATONVILLE	WA	98328
02461	JUST PLAIN GROCERY & GAS	A	CHELAN	Investor	0	0	2	2	05/27/1993	18632 BEAVER VALLEY RD	LEAVENWORTH	WA	98826
02462	800 FIFTH AVENUE WATER SYSTEM	A	KING	Private	0	0	1	1	03/26/2007	800 FIFTH AVE ST 3838	SEATTLE	WA	98104-3122
02475	"LITTLEROCK WATER WORKS, INC"	A	THURSTON	Investor	14	6	7	14	06/10/1993	PO BOX 33	LITTLEROCK	WA	98556
02479	OROVILLE CONG.OF JEHOVAHS WITNESSES	A	OKANOGAN	Private	0	1	2	2	06/10/1993	PO BOX 1537	OROVILLE	WA	98844
02495	SAM  WARD	A	KITSAP	Private	2	1	2	4	06/18/1993	27462 BIG VALLEY RD NE	POULSBO	WA	98370
02496	SANDY POINT OWNERS ASSOCIATION	A	ISLAND	Association	12	62	62	62	08/13/1993	5421 WOODARD AVE	FREELAND	WA	98249
02498	DESERT CANYON DOMESTIC WATER SYSTEM	A	DOUGLAS	Private	60	67	83	138	06/25/1993	PO BOX 98	ORONDO	WA	98843
02499	BRIGGS NURSERY	A	GRAYS HARBOR	Private	0	0	5	5	09/01/1993	PO BOX 658	ELMA	WA	98541
02507	WYCKOFF FARMS - SUNNY HOP	A	BENTON	Private	0	0	3	3	06/29/1993	PO BOX 249	GRANDVIEW	WA	98930
02513	MULFORD ESTATES	A	THURSTON	Private	54	20	20	20	06/29/1993	219 LITTLE ST SW	TUMWATER	WA	98512-6929
02519	MULKEY MEADOWS 1	A	COWLITZ	Investor	53	21	22	22	07/07/1993	11310 LEWIS RIVER ROAD	ARIEL	WA	98603-9763
02558	FINLEY ELEMENTARY SCHOOL (NEW)	A	BENTON	State	0	0	1	1	07/12/1993	224606 E GAME FARM RD	KENNEWICK	WA	99337
02564	BRISCO POINT	A	MASON	Association	6	13	13	14	09/01/1980	840 EAST DANA DR.	SHELTON	WA	98584
02577	BUZZS BAR & GRILL	A	THURSTON	Investor	1	1	2	2	09/01/1979	5018 MED BAY RD	OLYMPIA	WA	98502
02590	STEVENS CO PUD - ECHO ESTATES	A	STEVENS	Special District	75	25	25	33	08/01/1980	PO BOX 592	LOON LAKE	WA	99148
02600	WEST SOUND UTILITY DISTRICT #1	A	KITSAP	Special District	"18,790"	7409	"7,707"	0	01/01/1970	2924 SE LUND AVENUE	PORT ORCHARD	WA	98366-5547
02601	FAIRFIELD MHP	A	WHATCOM	Investor	66	25	25	25	04/01/1980	2652 HALVERSTICK RD	LYNDEN	WA	98264-9529
02632	HEART O THE HILLS	A	CLALLAM	Association	76	37	37	50	05/31/1993	PO BOX 1989	SEQUIM	WA	98382
02660	SOUTH WHIDBEY PARKS & REC DISTRICT	A	ISLAND	Special District	0	0	4	0	09/03/1993	5475 MAXWELTON RD	LANGLEY	WA	98260-0136
02667	DRIFTWOOD POINT WATER SYSTEM	A	PIERCE	Private	68	64	64	84	09/03/1993	PO BOX 78	GIG HARBOR	WA	98335
02676	LAZY C	A	JEFFERSON	Special District	250	118	119	240	10/01/1980	PO BOX 929	PORT HADLOCK	WA	98339
02699	PARKWOOD MOBILE HOME COMMUNITY	A	CLALLAM	Investor	373	209	210	212	09/01/1980	PO BOX 92	SEQUIM	WA	98382
02714	NAVAL BASE KITSAP AT BANGOR	A	KITSAP	Federal	"5,328"	2127	"2,348"	0	07/01/1980	T 075 SKATE STREET	SILVERDALE	WA	98315
02715	DAYTON TRAILS	A	MASON	Investor	83	59	59	68	07/16/1993	PO BOX 676	EAST OLYMPIA	WA	98540
02722	CASCADIAN HOME FARM WATER SYSTEM	A	SKAGIT	Investor	10	2	4	5	04/21/1993	PO BOX 98	ROCKPORT	WA	98283
02725	SEATTLE RIFLE AND PISTOL	A	SNOHOMISH	Private	1	1	2	2	11/08/1993	13822 MERIDIAN ST	LAKE STEVENS	WA	98258
02728	79TH AVE COMMUNITY WATER ASSN	A	PIERCE	Private	24	10	11	0	09/28/1993	5706 160TH AVE E #7	PUYALLUP	WA	98375
02735	APPLE ACRES VILLAGE	A	CHELAN	Private	212	70	70	71	01/01/1970	PO BOX 123	PORT ORCHARD	WA	98366
02744	NORTHWEST WHOLESALE	A	CHELAN	Private	0	0	3	0	07/01/1978	PO BOX 1649	WENATCHEE	WA	98807-1649
02771	SPANAWAY ONE ACRE RANCHETTES	A	PIERCE	Investor	59	20	20	20	09/01/1980	PO BOX 44427	TACOMA	WA	98448-0427
02777	COXVILLE WATER ASSN #1	A	BENTON	Association	52	17	17	20	11/04/1993	2009 S. GOOSE GAP RD	BENTON CITY	WA	99320
02788	SPAR RESTAURANT	A	THURSTON	Investor	0	0	1	1	05/05/2011	114 E 4TH AVE	OLYMPIA	WA	98501
02791	CASCADE MOUNTAIN BIBLE CHURCH	A	CHELAN	Private	0	0	1	1	11/09/1993	622 CEDAR STREET	LEAVENWORTH	WA	98826
02819	CH2O	A	THURSTON	Investor	0	0	7	8	11/17/1993	8820 OLD HWY 99 SE	OLYMPIA	WA	98501
02824	FRYE COVE PARK	A	THURSTON	County	0	0	1	1	11/17/1993	9605 TILLEY RD. SOUTH	OLYMPIA	WA	98512
02828	SLEATER KINNEY ROAD BAPTIST CHURCH	A	THURSTON	Private	0	0	2	2	11/10/1993	2036 SLEATER KINNEY RD NE	OLYMPIA	WA	98506
02836	LOUD MINISTRIES INTERNATIONAL	A	THURSTON	Private	5	2	5	0	11/29/1993	PO BOX 4007	TENINO	WA	98589
02843	LDS CHURCH (RECREATION AREA)	A	THURSTON	Private	0	0	16	15	11/17/1993	PO BOX 712	DUPONT	WA	98327-0712
02854	ARCADIA COMMUNITY WATER	A	ISLAND	Association	17	15	15	21	01/01/1970	5421 WOODARD AVE	FREELAND	WA	98249
02855	JACKSON PRAIRIE CHURCH	A	LEWIS	Private	0	0	1	0	10/01/1980	725 SR 508	CHEHALIS	WA	98532
02857	ARCADIA ESTATES	A	MASON	Special District	108	43	43	64	01/01/1970	21971 N HWY. 101	SHELTON	WA	98584
02860	KAREN PLACE	A	THURSTON	Investor	53	20	20	20	11/01/1980	6800 MERIDIAN RD SE	OLYMPIA	WA	98513-6302
02868	KINGS WAY FOURSQUARE	A	CLALLAM	Private	4	1	4	4	03/22/1993	1023 KITCHEN DICK LN	SEQUIM	WA	98382
02871	KUZMANICH WATER SYSTEM	A	PIERCE	Private	45	18	18	18	10/01/1980	5904 157TH STREET CT E	PUYALLUP	WA	98375-9209
02873	G & G ORCHARD	A	YAKIMA	Investor	3	1	2	1	11/12/1993	2521 YOUNG GRADE RD	YAKIMA	WA	98908
02885	ARDEN HILLS WATER SYSTEM	A	STEVENS	Association	65	26	26	31	09/01/1979	730 ARDEN BUTTE ROAD	COLVILLE	WA	99114
02890	PANORAMIC HEIGHTS	A	CLALLAM	Special District	43	17	17	33	01/01/1970	PO BOX 1090	PORT ANGELES	WA	98362
02896	LEERKAMP	A	THURSTON	Private	0	0	4	4	11/29/1993	3420 SOUTH BAY RD NE	OLYMPIA	WA	98506
02897	LOST LAKE	A	THURSTON	Investor	12	5	297	385	11/16/1993	PO BOX 123	PORT ORCHARD	WA	98366
02916	ZITTELS MARINA	A	THURSTON	Investor	16	3	78	78	12/01/1993	9144 GALLEA ST NE	OLYMPIA	WA	98516
02928	MAVERICK 1	A	THURSTON	Private	0	0	3	3	09/28/1993	8821 SPURGEON CRK RD SE	OLYMPIA	WA	98513
02938	CEDAR RIDGE ESTATE	A	THURSTON	Association	186	64	64	64	12/06/1993	PO BOX 123	PORT ORCHARD	WA	98366
02939	DISTRICT 13 HEADQUARTERS STATION	A	THURSTON	Special District	0	0	2	2	12/06/1993	3707 STEAMBOAT LP NW	OLYMPIA	WA	98502
02942	ARLENES ADDITION	A	WALLA WALLA	Investor	480	127	129	130	01/01/1970	121 RYAN AVE	BURBANK	WA	99323
02945	ARLINGTON VIEW ESTATES WATER ASSOC	A	SNOHOMISH	Association	74	25	25	25	01/01/1970	12808 234TH ST NE	ARLINGTON	WA	98223
02948	ARLINGTON EAST MUTUAL WATER ASSN.	A	SNOHOMISH	Private	100	36	36	37	01/01/1970	22628 121ST DR NE	ARLINGTON	WA	98223
02950	ARLINGTON WATER DEPT	A	SNOHOMISH	City/Town	"14,598"	5839	"6,437"	0	01/01/1970	154 W COX AVE	ARLINGTON	WA	98223
02989	PRINCE OF PEACE CATHOLIC CHURCH	A	MASON	Private	0	0	1	1	11/19/1993	PO BOX 517	BELFAIR	WA	98528
02993	WASHINGTON STATE PATROL ACADEMY	A	MASON	State	0	0	18	18	11/22/1993	PO BOX 123	PORT ORCHARD	WA	98366
02996	CEDAR MOUNTAIN HOMEOWNERS ASSOC	A	KING	Association	105	36	37	44	10/01/1980	PO BOX 336	GIG HARBOR	WA	98335-0336
03000	ARROWHEAD BEACH COOP WATER ASSOC	A	ISLAND	Association	165	74	74	101	01/01/1970	14263 CALHOUN RD	MOUNT VERNON	WA	98273
03002	YELM EAGLES	A	THURSTON	Private	0	0	1	2	04/08/1993	PO BOX 1183	YELM	WA	98597
03003	TURNING POINT COMMUNITY CHURCH	A	PIERCE	Private	0	0	1	2	03/01/1994	PO BOX 1054	SUMNER	WA	98390
03010	SYLVIN TERRACE CONDOMINIUMS	A	THURSTON	Private	64	32	32	32	12/13/1993	151 E LEISURE LANE	GRAPEVIEW	WA	98546-9717
03014	CRISTALINA WATER COMPANY	A	KING	Investor	336	85	85	0	07/01/1980	PO BOX 336	GIG HARBOR	WA	98335-0336
03018	COUNTRY RIVER FARM	A	OKANOGAN	Investor	2	3	4	3	12/21/1993	53 STATE ROUTE 153	PATEROS	WA	98846
03021	JACKSON MOBILE 2	A	LEWIS	Private	30	15	15	15	11/01/1980	PO BOX 951	NAPAVINE	WA	98565-0951
03046	SKATELAND	A	THURSTON	Investor	0	0	1	1	01/11/1994	7401 38TH LP SE	LACEY	WA	98503
03052	TAHJA II	A	MASON	Private	0	0	25	0	09/16/1993	PO BOX 531	HOODSPORT	WA	98548
03063	FORDS PRAIRIE ANIMAL CLINIC	A	LEWIS	Private	0	0	1	0	01/25/1994	1673 S SCHEUBER	CENTRALIA	WA	98532
03074	CJC KEYS WASHINGTON LLC	A	LEWIS	Investor	0	0	1	0	02/26/2002	PO BOX 780	NAPAVINE	WA	98565
03099	T.E.L. COMPANY#1	A	ISLAND	Investor	185	73	73	99	11/01/1980	PO BOX 549	FREELAND	WA	98249
03129	CRESCENT VIEW CONDOMINIUM OWNERS	A	GRANT	Association	28	100	102	102	02/08/1994	8997 CRESCENT BAR RD NW #232	QUINCY	WA	98848
03134	SEABECK	A	KITSAP	Special District	423	169	212	300	02/15/1994	PO BOX 1989	POULSBO	WA	98370
03150	ARTESIAN WATER DISTRICT 8	A	WALLA WALLA	Special District	302	116	116	120	01/01/1970	PO BOX 324	COLLEGE PLACE	WA	99324
03154	ARTIC TAVERN AND RV PARK	A	GRAYS HARBOR	Private	2	1	25	0	01/01/1970	893 US HWY 101	COSMOPOLIS	WA	98537
03160	ARTONDALE WATER SYSTEM	A	PIERCE	Investor	"4,766"	1921	"1,924"	0	01/01/1970	PO BOX 44427	TACOMA	WA	98448-0427
03165	GIG HARBOR GOLF & COUNTRY CLUB	A	PIERCE	Private	0	0	3	0	01/01/1970	6909 ARTONDALE DR NW	GIG HARBOR	WA	98335
03182	PORT OF SEATTLE/SEATAC AIRPORT	A	KING	Special District	0	0	145	0	03/01/1994	PO BOX 68727	SEATTLE	WA	98168-0727
03200	ASHFORD WATER DISTRICT	A	PIERCE	Special District	456	211	218	485	01/01/1970	PO BOX C	ASHFORD	WA	98304
03224	HIAPARK	A	MASON	Private	110	37	38	38	03/14/1994	6800 MERIDIAN RD SE	OLYMPIA	WA	98513-6302
03238	FARGHER LAKE GROCERY	A	CLARK	Investor	0	0	2	2	06/21/1993	15518 NE FARGHER LAKE HWY	YACOLT	WA	98675
03250	ASOTIN WATER DEPT	A	ASOTIN	City/Town	"1,125"	600	624	624	01/01/1970	PO BOX 517	ASOTIN	WA	99402
03270	SOUTHSIDE ELEMENTARY SCHOOL	A	MASON	Special District	0	0	1	1	04/08/1994	161 SE COLLIER RD	SHELTON	WA	98584
03287	GREENBRIER RAIL SERVICES - FINLEY	A	BENTON	Investor	0	0	1	1	04/11/1994	228919 E COCHRAN RD	FINLEY	WA	99337
03303	SUMMIT VIEW WATER SYSTEM	A	BENTON	Investor	512	205	205	533	04/17/1994	PO BOX 7224	KENNEWICK	WA	99336
03313	PLEASANT TIDES WATER CO OP	A	JEFFERSON	Association	93	77	109	118	11/01/1980	PO BOX 336	GIG HARBOR	WA	98335-0336
03336	BRAUNWOOD ESTATES	A	KING	City/Town	30	12	13	13	03/09/1994	25 W MAIN	AUBURN	WA	98001-4998
03344	AUBURN PARK COMMUNITY LLC	A	KING	Investor	202	90	90	0	01/01/1970	"2375 130TH AVE NE, STE 102"	BELLEVUE	WA	98005
03345	CEDARS RECREATIONAL VEHICLE PARK	A	COWLITZ	Investor	20	1	28	28	04/01/1979	122 BOND RD	CASTLE ROCK	WA	98611
03350	"AUBURN, CITY OF"	A	KING	City/Town	"55,258"	21114	"22,764"	0	01/01/1970	25 W MAIN	AUBURN	WA	98001-4998
03370	NORTH SHORE ACRES	A	GRANT	Private	54	37	37	62	05/03/1994	PO BOX 545	GRAND COULEE	WA	99133
03386	EL RINCON RESTAURANT	A	YAKIMA	Investor	0	0	1	1	05/10/1994	3704 FRUITVALE BLVD	YAKIMA	WA	98908
03392	"BYBEE, CLYDE W."	A	BENTON	Private	16	5	6	6	05/12/1994	49203 W ANDERSON RD	PROSSER	WA	99350
03414	GOODNIGHT WATER SYSTEM	A	BENTON	Private	50	14	14	13	05/01/1978	35002 S. HANEY ROAD	KENNEWICK	WA	99337
03420	NAVAL AIR STATION/WHIDBEY ISLAND	A	ISLAND	Federal	"6,150"	1703	"1,899"	0	01/01/1970	"1115 W LEXINGTON ST, BLDG 103"	OAK HARBOR	WA	98278-3800
03427	AUVIL FRUIT COMPANY INC	A	DOUGLAS	Private	72	50	56	56	07/01/1978	21902 SR 97	ORONDO	WA	98843
03437	OUR LADY QUEEN OF HEAVEN	A	PIERCE	Private	0	0	6	0	06/01/1994	14601 A ST S	TACOMA	WA	98444-4696
03449	MEADOWBROOK HOMEOWNERS ASSN	A	SNOHOMISH	Private	35	15	15	15	04/26/1994	PO BOX 2243	OAK HARBOR	WA	98277
03450	AYOCK BEACH IMPROVEMENT	A	MASON	Association	32	56	56	68	01/01/1970	151 E LEISURE LANE	GRAPEVIEW	WA	98546-9717
03451	LAKE SERENE WATER SYSTEM	A	PIERCE	Association	50	39	39	50	09/01/1980	19531 36TH AVE NE	LAKE FOREST PARK	WA	98155
03456	RIDGE WATER ASSOCIATION	A	SPOKANE	Private	335	156	157	244	10/11/1993	"601 W MAIN, STE #400"	SPOKANE	WA	99201
03460	MCKENZIE ROAD BAPTIST CHURCH	A	THURSTON	Private	0	0	1	1	05/19/1994	PO BOX 12178	OLYMPIA	WA	98508
03462	HADALLER RIFFE LAKE CG	A	LEWIS	Investor	9	5	45	45	05/09/1994	240 OSBORNE RD	MOSSYROCK	WA	98564-9418
03463	CURRIES LANDING	A	MASON	Investor	61	23	23	23	05/17/1994	6800 MERIDIAN RD SE	OLYMPIA	WA	98513-6302
03468	NAVAL BASE KITSAP AT BREMERTON	A	KITSAP	Federal	"2,078"	839	"1,042"	0	05/31/1994	T 075 SKATE STREET	SILVERDALE	WA	98315
03509	VALLEY FREIGHTLINER	A	THURSTON	Private	0	0	3	2	03/04/2014	219 LITTLE ST SW	TUMWATER	WA	98512-6929
03521	MCKENNA WATER DISTRICT	A	PIERCE	Special District	600	254	261	0	11/01/1980	PO BOX 143	MCKENNA	WA	98558
03523	AZWELL ORCHARDS	A	CHELAN	Investor	57	51	55	47	07/01/1978	423 AZWELL RD	PATEROS	WA	98846
03528	LAKE CUSHMAN SYSTEM 3	A	MASON	Private	802	387	391	361	06/27/1994	3740 N. LAKE CUSHMAN RD.	HOODSPORT	WA	98548
03529	LAKE CUSHMAN SYSTEM 5	A	MASON	Private	"2,948"	1474	"1,489"	"1,641"	06/27/1994	3740 N. LAKE CUSHMAN RD.	HOODSPORT	WA	98548
03537	ODD FELLOWS PUGET BEACH PARK	A	THURSTON	Private	0	0	8	0	11/01/1980	PO BOX 4400	TUMWATER	WA	98501
03549	GLENWOOD LITTLE LEAGUE	A	CLARK	Private	0	0	1	1	03/30/1994	PO BOX 820702	VANCOUVER	WA	98686
03554	UNION GOSPEL MISSION CAMP	A	STEVENS	Private	6	2	15	22	07/01/1994	6088 MARTHA BOARDMAN RD	FORD	WA	99013
03581	BKS	A	KITSAP	Investor	188	71	71	73	07/01/1978	PO BOX 336	GIG HARBOR	WA	98335-0336
03594	RCS RESTAURANT	A	YAKIMA	Private	0	0	2	0	04/28/2004	31A RAY RD	SUNNYSIDE	WA	98944
03600	B Z CORNERS WATER CO	A	KLICKITAT	Private	0	0	1	2	01/01/1970	1255 HWY 141	WHITE SALMON	WA	98672
03606	"GLEN COVE WATER, INC."	A	PIERCE	Private	223	100	100	113	12/01/1980	PO BOX 78	GIG HARBOR	WA	98335
03619	LOS CEDROS MOBILE HOME PARK	A	THURSTON	Investor	98	40	40	40	09/01/1980	PO BOX 8637	LACEY	WA	98509-8637
03620	UNCLE JOHNS WATER SYSTEM	A	PIERCE	Private	3	0	65	65	06/01/1994	26306 HWY 410 E	BUCKLEY	WA	98321
03645	SEQUIM ELKS 2642	A	CLALLAM	Private	0	0	22	22	07/26/1994	152 PARKWOOD BLVD.	SEQUIM	WA	98382-5022
03660	BABY ISLAND HEIGHTS WATER ASSOC	A	ISLAND	Association	150	89	89	125	01/01/1970	PO BOX 233	FREELAND	WA	98249
03679	DISCOVERY HOMES #1	A	MASON	Investor	0	0	5	6	12/05/2006	151 E LEISURE LANE	GRAPEVIEW	WA	98546-9717
03681	DEERFIELD PARK 2	A	THURSTON	Investor	140	46	46	47	08/22/1994	PO BOX 676	EAST OLYMPIA	WA	98540
03684	"OLYMPIA ARTESIAN WELL, CITY OF"	A	THURSTON	City/Town	0	0	1	0	06/14/1994	PO BOX 1967	OLYMPIA	WA	98507-1967
03698	GROMORE TRADING COMPANY	A	YAKIMA	Investor	0	0	1	1	08/09/1994	14411 WIDE HOLLOW RD	YAKIMA	WA	98908
03705	JOHNSON RONALD	A	THURSTON	Private	4	1	2	2	08/16/1994	PO BOX 487	EAST OLYMPIA	WA	98540
03708	SUNNY SPRINGS RESORT & CAMPGROUND	A	GRANT	Private	0	0	91	98	06/09/1994	5707 HWY 28 W	EPHRATA	WA	98823
03709	ALTA DRIVE	A	MASON	Private	7	2	3	4	08/12/1994	PO BOX 2026	BELFAIR	WA	98528-2026
03741	RACE LAGOON WATER ASSOCIATION	A	ISLAND	Association	98	60	60	65	11/01/1980	PO BOX 2243	OAK HARBOR	WA	98277
03754	DUGGAN FALLS	A	SKAMANIA	Private	100	46	46	48	12/01/1980	PO BOX 553	WASHOUGAL	WA	98671
03774	MOUNTAIN VIEW SUBDIVISION	A	SKAGIT	City/Town	30	13	13	14	09/08/1994	PO BOX 1436	MT VERNON	WA	98273-1436
03799	FORTY NINE DEGREES NORTH	A	STEVENS	Private	1	1	2	28	01/01/1981	PO BOX 166	CHEWELAH	WA	99109-0166
03803	MOUNTAIN MEADOWS FARM LLP	A	KING	Private	0	0	1	0	08/24/1994	10106 422ND LN	NORTH BEND	WA	98045
03869	"EVERGREEN WATER SYSTEM, INC"	A	ISLAND	Investor	20	7	8	8	04/09/1992	PO BOX 2243	OAK HARBOR	WA	98277
03901	RAINIER TERRACE	A	THURSTON	Private	125	51	51	51	08/01/1978	3800 SLEATER KINNEY RD. NE. TRLR 33	OLYMPIA	WA	98506
03905	FOUR PEAKS	A	SKAMANIA	Private	0	0	24	37	10/07/1994	30514 NE 182ND AVE	YACOLT	WA	98675
03912	RIDGEVIEW ESTATES WATER ASSOCIATION	A	GRANT	Private	240	73	73	74	01/01/1993	PO BOX 962	MOSES LAKE	WA	98837
03928	BEAVER	A	CLALLAM	Association	14	5	8	9	09/27/1994	PO BOX 95	BEAVER	WA	98305
