"PWSID","SystemName","Group","County","OwnerTypeDesc","ResPop","ResConn","TotalConn","ApprovSvcs","EffectiveDate","PWSAddress1","PWSCity","WSState","WSZipCode"
"01867","CAMANO ISLAND DENTAL CENTER","A","ISLAND","INVESTOR",0,0,1,0,1992-10-19,"PO BOX 659","ARLINGTON","WA","98223"
"01872","EAST END LAKE TAPPS ROD AND GUN CL","A","PIERCE","PRIVATE",22,22,22,22,1992-09-29,"21225 ISLAND PKWY E","BONNEY LAKE","WA","98391"
"01874","GOLDEN VALLEY WATER SYSTEM.","A","PIERCE","INVESTOR",174,99,99,99,1992-09-25,"6505 241ST AVE E","BUCKLEY","WA","98321"
"01875","DUCK SOUP INN","A","SAN JUAN","INVESTOR",0,0,1,1,1992-11-23,"50 DUCK SOUP LN","FRIDAY HARBOR","WA","98250"
"01876","SOUTHEND WATER SYSTEM","A","SAN JUAN","PRIVATE",5,2,5,0,1992-11-06,"3024 MUD BAY ROAD","LOPEZ","WA","98261"
"01898","WOODARD PLACE","A","THURSTON","INVESTOR",94,35,35,40,1992-12-07,"2849 CLIFFS LN NE","OLYMPIA","WA","98506"
"01916","PEOPLES CREEK WATER SYSTEM","A","SNOHOMISH","ASSOCIATION",76,28,28,30,1980-09-01,"19615 207TH AVE","MONROE","WA","98272"
"01925","ALTA CRYSTAL RESORT","A","PIERCE","INVESTOR",0,0,26,0,1970-01-01,"68317 SR 410 E","ENUMCLAW","WA","98022"
"01966","INDIAN HILLS ESTATES","A","KITSAP","SPECIAL DISTRICT",323,141,141,148,1980-03-01,"PO BOX 1989","POULSBO","WA","98370"
"01970","CASCADE PEAKS  RESORT","A","LEWIS","INVESTOR",2,1,633,0,1979-01-01,"P.O. BOX 247","RANDLE","WA","98377"
"01971","LITTLE DIAMOND/KOA/THOUSAND TRAILS","A","PEND OREILLE","PRIVATE",3,1,401,401,1970-01-01,"1002 MC GOWEN RD","NEWPORT","WA","99156"
"01977","ADAMS RD COMMUNITY ASSN","A","ISLAND","ASSOCIATION",39,18,18,25,1980-08-01,"5421 WOODARD AVE","FREELAND","WA","98249"
"01981","AMERICAN HERITAGE CAMPGROUNDS","A","THURSTON","INVESTOR",3,2,88,88,1970-01-01,"9610 KIMMIE ST SW","OLYMPIA","WA","98512"
"01983","BASIC AMERICAN FOODS","A","GRANT","PRIVATE",0,0,1,0,1970-01-01,"538 POTATO FRONTAGE RD","MOSES LAKE","WA","98837"
"01984","CANTERBROOK VILLAGE APARTMENTS","A","PIERCE","INVESTOR",355,134,134,134,1970-01-01,"6800 MERIDIAN RD SE","OLYMPIA","WA","98513"
"01985","AMERICAN LEGION","A","YAKIMA","PRIVATE",0,0,2,0,1970-01-01,"1120 N 34TH AVE","YAKIMA","WA","98902"
"02006","FALL CITY WATER DISTRICT (RUTH)","A","KING","SPECIAL DISTRICT",46,17,17,18,1992-12-23,"PO BOX 1059","FALL CITY","WA","98024"
"02011","CALMAN JAMES L.","A","WHATCOM","INVESTOR",40,10,12,15,1980-08-01,"176 W KING TUT RD","LYNDEN","WA","98264"
"02024","CAMP GRANDE","A","ISLAND","ASSOCIATION",2,1,51,0,1980-07-01,"875 W BROKAW RD","CAMANO ISLAND","WA","98292"
"02043","BYWATER BAY","A","JEFFERSON","SPECIAL DISTRICT",400,215,215,272,1992-11-25,"PO BOX 929","PORT HADLOCK","WA","98339"
"02050","COVINGTON 212","A","THURSTON","SPECIAL DISTRICT",40,14,14,15,1980-08-01,"921 LAKERIDGE WAY SW SUITE 301","OLYMPIA","WA","98502"
"02051","E.L.C. WATER SYSTEM","A","SAN JUAN","PRIVATE",9,29,30,48,1993-11-08,"PO BOX 261","OLGA","WA","98279"
"02052","ROCKY POINT WATER DISTRICT 12","A","KITSAP","SPECIAL DISTRICT",1777,685,687,1000,1992-12-23,"100 OYSTER BAY AVE. N.","BREMERTON","WA","98312"
"02055","AMES LAKE WATER ASSOC INC","A","KING","ASSOCIATION",2995,1095,1097,1397,1970-01-01,"PO BOX 691","FALL CITY","WA","98024"
"02073","ERIC G. SANDSTROM WATER SYSTEM","A","PIERCE","PRIVATE",0,0,62,10,1992-12-24,"PO BOX 463","ORTING","WA","98360"
"02117","LACAMAS FARMSTEADS","A","PIERCE","INVESTOR",430,172,172,238,1993-01-15,"6800 MERIDIAN RD SE","OLYMPIA","WA","98513"
"02138","STEHEKIN PASTRY COMPANY","A","CHELAN","INVESTOR",2,1,4,5,1993-05-27,"PO BOX 67","STEHEKIN","WA","98852"
"02141","HGH INC WATER SYSTEM","A","ADAMS","INVESTOR",0,0,1,1,1996-09-05,"1903 JADWIN AVE","RICHLAND","WA","99354"
"02145","FINISTERRE HEIGHTS WATER SYSTEM","A","ISLAND","ASSOCIATION",193,74,74,84,1992-08-11,"PO BOX 2243","OAK HARBOR","WA","98277"
"02150","EVERGREEN VALLEY WATER SYSTEM","A","KITTITAS","INVESTOR",35,201,203,411,1993-02-26,"PO BOX 394","CLE ELUM","WA","98922"
"02153","VICENTE FARMS & SONS-MISSION","A","WHATCOM","PRIVATE",5,1,13,0,1993-01-28,"7342 ENTERPRISE RD","FERNDALE","WA","98248"
"02154","MADRONA COMMUNITY, INC","A","SKAGIT","PRIVATE",0,2,27,36,1992-12-23,"5503 VALE ST","ANACORTES","WA","98221"
"02167","EATONVILLE KINGDOM HALL","A","PIERCE","PRIVATE",0,0,1,1,1993-01-27,"307 336TH ST S","ROY","WA","98580"
"02182","SKI VIEW ESTATES","A","THURSTON","ASSOCIATION",37,15,15,18,1993-02-25,"8101 SKI VIEW LN SW","OLYMPIA","WA","98512"
"02197","PARADISE MARKET 1","A","WHATCOM","INVESTOR",5,2,3,3,1993-02-03,"6476 MT BAKER HWY","DEMING","WA","98244"
"02200","ANACORTES, CITY OF","A","SKAGIT","CITY/TOWN",15734,7198,7771,0,1970-01-01,"14489 RIVERBEND RD","MOUNT VERNON","WA","98273"
"02217","EAGLE VALLEY WATER SYSTEM","A","SKAGIT","INVESTOR",135,51,51,51,1993-04-18,"PO BOX 2243","OAK HARBOR","WA","98277"
"02236","LITTLE TREE","A","KITSAP","INVESTOR",143,54,54,54,1980-03-01,"PO BOX 336","GIG HARBOR","WA","98335"
"02243","ANDERSENS RV PARK","A","PACIFIC","INVESTOR",0,1,63,64,1970-01-01,"1400 138TH ST","LONG BEACH","WA","98631"
"02272","SUNDQUIST","A","KITSAP","PRIVATE",4,1,3,3,1993-04-08,"PO BOX 123","PORT ORCHARD","WA","98366"
"02273","OLALLA HOUSING","A","KITSAP","PRIVATE",32,12,12,0,1993-03-25,"PO BOX 336","GIG HARBOR","WA","98335"
"02287","NORTHWEST WATER SYSTEM","A","SNOHOMISH","INVESTOR",99,35,35,39,1980-09-01,"PO BOX 956","STANWOOD","WA","98292"
"02300","ANDERSON CREEK WATER ASSOCIATION","A","WHATCOM","ASSOCIATION",35,15,15,0,1970-01-01,"5860 SALAKANUM WAY","BELLINGHAM","WA","98226"
"02306","COOPER POINT ESTATES","A","THURSTON","PRIVATE",36,11,11,11,1993-04-29,"1162 NW STATE AVE","CHEHALIS","WA","98532"
"02308","NOBLE WOODS WATER SYSTEM","A","KING","ASSOCIATION",37,19,19,32,1993-05-18,"19531 36TH AVE NE","LAKE FOREST PARK","WA","98155"
"02315","PALO VERDE","A","CLALLAM","INVESTOR",30,16,16,0,1980-09-01,"102 LEWIS RD","PORT ANGELES","WA","98362"
"02328","PANORAMA MOBILE HOME PARK","A","STEVENS","PRIVATE",130,49,49,50,1980-08-01,"895 S WASHINGTON #147","COLVILLE","WA","99114"
"02330","ANDERSON HAY & GRAIN CO","A","KITTITAS","INVESTOR",0,0,6,1,1970-01-01,"6 N FIFTH AVE","YAKIMA","WA","98902"
"02338","ANDERSON ISLAND WATER SYSTEM","A","PIERCE","PRIVATE",0,18,18,21,1979-01-01,"14401 OUTER BAY RD","ANDERSON ISLAND","WA","98303"
"02345","SILVER SANDS CONDO WATER","A","GRANT","PRIVATE",32,22,22,22,1993-04-23,"1388 RD F8 NE #202","MOSES LAKE","WA","98837"
"02346","HOFFSTADT BLUFFS VISITOR CENTER","A","COWLITZ","COUNTY",0,1,2,2,1993-03-29,"1900 7TH AVE","LONGVIEW","WA","98632"
"02347","CRESAP BAY RECREATIONAL AREA","A","COWLITZ","PRIVATE",1,1,73,166,1993-03-29,"105 MERWIN VILLAGE CT","ARIEL","WA","98603"
"02348","EAGLE ESTATES","A","THURSTON","INVESTOR",53,20,20,20,1993-04-21,"6800 MERIDIAN RD SE","OLYMPIA","WA","98513"
"02351","SUNNYVIEW PARK","A","YAKIMA","CITY/TOWN",0,0,2,0,1993-06-03,"818 E. EDISON","SUNNYSIDE","WA","98944"
"02354","PORT ORCHARD NAZARENE CHURCH","A","KITSAP","PRIVATE",0,0,1,0,1980-09-01,"4647 SIDNEY RD SW","PORT ORCHARD","WA","98367"
"02356","PRAIRIE RIDGE 605","A","THURSTON","SPECIAL DISTRICT",250,100,100,123,1980-08-01,"921 LAKERIDGE WAY SW SUITE 301","OLYMPIA","WA","98502"
"02365","ARROW LUMBER & HARDWARE","A","LEWIS","PRIVATE",0,0,3,0,1980-09-01,"PO BOX 689","RANDLE","WA","98377"
"02368","BLUE LAKE RESORT","A","GRANT","INVESTOR",6,2,70,62,1993-05-06,"31199 HWY 17 N","COULEE CITY","WA","99115"
"02370","SILVER LAKE MOTEL AND RESORT","A","COWLITZ","INVESTOR",0,0,34,0,1970-01-01,"3201 SPIRIT LAKE HWY","SILVER LAKE","WA","98645"
"02375","ANDERSON STORE","A","PIERCE","INVESTOR",2,1,4,4,1970-01-01,"PO BOX 78","GIG HARBOR","WA","98335"
"02380","SMWE - CANOE RIDGE WINERY","A","BENTON","INVESTOR",2,1,3,6,1993-05-10,"PO BOX 231","PATERSON","WA","99345"
"02395","BIRCH BAY SQUARE WATER OPERATION","A","WHATCOM","ASSOCIATION",0,0,45,76,1993-05-18,"8115 BIRCH BAY SQUARE, STE 100","BLAINE","WA","98230"
"02408","TWIN ROADS WATER ASSOCIATION","A","SNOHOMISH","ASSOCIATION",50,19,19,20,1993-04-19,"1731 SW LK ROESIGER RD","SNOHOMISH","WA","98290"
"02413","UPPER SKI HILL WATER ASSN","A","CHELAN","PRIVATE",102,33,33,36,1978-07-01,"7750 MOUNTAIN HOME RD","LEAVENWORTH","WA","98826"
"02417","PAVILION AT SENTRY PARK","A","MASON","PRIVATE",0,0,2,0,1993-05-19,"PO BOX 1066","SHELTON","WA","98584"
"02420","RODRIGUEZ WATER SYSTEM","A","GRANT","PRIVATE",2,1,2,2,2013-04-24,"1057 S HI LO DR","OTHELLO","WA","99344"
"02450","ANDY CREEK CABIN ASSOCIATION","A","YAKIMA","ASSOCIATION",4,72,72,73,2011-11-14,"2610 BARGE ST","YAKIMA","WA","98902"
"02453","BARNEYS CORNER WATER SYSTEM","A","PIERCE","PRIVATE",0,0,3,2,1993-05-05,"PO  BOX 127","EATONVILLE","WA","98328"
"02461","JUST PLAIN GROCERY & GAS","A","CHELAN","INVESTOR",0,0,2,2,1993-05-27,"18632 BEAVER VALLEY RD","LEAVENWORTH","WA","98826"
"02462","800 FIFTH AVENUE WATER SYSTEM","A","KING","PRIVATE",0,0,1,1,2007-03-26,"800 FIFTH AVE ST 3838","SEATTLE","WA","98104"
"02475","LITTLEROCK WATER WORKS, INC","A","THURSTON","INVESTOR",14,6,7,14,1993-06-10,"PO BOX 33","LITTLE ROCK","WA","98556"
"02479","OROVILLE CONG.OF JEHOVAHS WITNESSES","A","OKANOGAN","PRIVATE",0,1,2,2,1993-06-10,"PO BOX 1537","OROVILLE","WA","98844"
"02495","SAM  WARD","A","KITSAP","PRIVATE",2,1,2,4,1993-06-18,"27462 BIG VALLEY RD NE","POULSBO","WA","98370"
"02496","SANDY POINT OWNERS ASSOCIATION","A","ISLAND","ASSOCIATION",12,62,62,62,1993-08-13,"5421 WOODARD AVE","FREELAND","WA","98249"
"02498","DESERT CANYON DOMESTIC WATER SYSTEM","A","DOUGLAS","PRIVATE",60,67,83,138,1993-06-25,"PO BOX 98","ORONDO","WA","98843"
"02499","BRIGGS NURSERY","A","GRAYS HARBOR","PRIVATE",0,0,5,5,1993-09-01,"PO BOX 658","ELMA","WA","98541"
"02507","WYCKOFF FARMS - SUNNY HOP","A","BENTON","PRIVATE",0,0,3,3,1993-06-29,"PO BOX 249","GRANDVIEW","WA","98930"
"02513","MULFORD ESTATES","A","THURSTON","PRIVATE",54,20,20,20,1993-06-29,"219 LITTLE ST SW","TUMWATER","WA","98512"
"02519","MULKEY MEADOWS 1","A","COWLITZ","INVESTOR",53,21,22,22,1993-07-07,"11310 LEWIS RIVER ROAD","ARIEL","WA","98603"
"02558","FINLEY ELEMENTARY SCHOOL (NEW)","A","BENTON","STATE",0,0,1,1,1993-07-12,"224606 E GAME FARM RD","KENNEWICK","WA","99337"
"02564","BRISCO POINT","A","MASON","ASSOCIATION",6,13,13,14,1980-09-01,"840 EAST DANA DR.","SHELTON","WA","98584"
"02577","BUZZS BAR & GRILL","A","THURSTON","INVESTOR",1,1,2,2,1979-09-01,"5018 MED BAY RD","OLYMPIA","WA","98502"
"02590","STEVENS CO PUD - ECHO ESTATES","A","STEVENS","SPECIAL DISTRICT",75,25,25,33,1980-08-01,"PO BOX 592","LOON LAKE","WA","99148"
"02600","WEST SOUND UTILITY DISTRICT #1","A","KITSAP","SPECIAL DISTRICT",18790,7409,7707,0,1970-01-01,"2924 SE LUND AVENUE","PORT ORCHARD","WA","98366"
"02601","FAIRFIELD MHP","A","WHATCOM","INVESTOR",66,25,25,25,1980-04-01,"2652 HALVERSTICK RD","LYNDEN","WA","98264"
"02632","HEART O THE HILLS","A","CLALLAM","ASSOCIATION",76,37,37,50,1993-05-31,"PO BOX 1989","SEQUIM","WA","98382"
"02660","SOUTH WHIDBEY PARKS & REC DISTRICT","A","ISLAND","SPECIAL DISTRICT",0,0,4,0,1993-09-03,"5475 MAXWELTON RD","LANGLEY","WA","98260"
"02667","DRIFTWOOD POINT WATER SYSTEM","A","PIERCE","PRIVATE",68,64,64,84,1993-09-03,"PO BOX 78","GIG HARBOR","WA","98335"
"02676","LAZY C","A","JEFFERSON","SPECIAL DISTRICT",250,118,119,240,1980-10-01,"PO BOX 929","PORT HADLOCK","WA","98339"
"02699","PARKWOOD MOBILE HOME COMMUNITY","A","CLALLAM","INVESTOR",373,209,210,212,1980-09-01,"PO BOX 92","SEQUIM","WA","98382"
"02714","NAVAL BASE KITSAP AT BANGOR","A","KITSAP","FEDERAL",5328,2127,2348,0,1980-07-01,"T 075 SKATE STREET","SILVERDALE","WA","98315"
"02715","DAYTON TRAILS","A","MASON","INVESTOR",83,59,59,68,1993-07-16,"PO BOX 676","EAST OLYMPIA","WA","98540"
"02722","CASCADIAN HOME FARM WATER SYSTEM","A","SKAGIT","INVESTOR",10,2,4,5,1993-04-21,"PO BOX 98","ROCKPORT","WA","98283"
"02725","SEATTLE RIFLE AND PISTOL","A","SNOHOMISH","PRIVATE",1,1,2,2,1993-11-08,"13822 MERIDIAN ST","LAKE STEVENS","WA","98258"
"02728","79TH AVE COMMUNITY WATER ASSN","A","PIERCE","PRIVATE",24,10,11,0,1993-09-28,"5706 160TH AVE E #7","PUYALLUP","WA","98375"
"02735","APPLE ACRES VILLAGE","A","CHELAN","PRIVATE",212,70,70,71,1970-01-01,"PO BOX 123","PORT ORCHARD","WA","98366"
"02744","NORTHWEST WHOLESALE","A","CHELAN","PRIVATE",0,0,3,0,1978-07-01,"PO BOX 1649","WENATCHEE","WA","98807"
"02771","SPANAWAY ONE ACRE RANCHETTES","A","PIERCE","INVESTOR",59,20,20,20,1980-09-01,"PO BOX 44427","TACOMA","WA","98448"
"02777","COXVILLE WATER ASSN #1","A","BENTON","ASSOCIATION",52,17,17,20,1993-11-04,"2009 S. GOOSE GAP RD","BENTON CITY","WA","99320"
"02788","SPAR RESTAURANT","A","THURSTON","INVESTOR",0,0,1,1,2011-05-05,"114 E 4TH AVE","OLYMPIA","WA","98501"
"02791","CASCADE MOUNTAIN BIBLE CHURCH","A","CHELAN","PRIVATE",0,0,1,1,1993-11-09,"622 CEDAR STREET","LEAVENWORTH","WA","98826"
"02819","CH2O","A","THURSTON","INVESTOR",0,0,7,8,1993-11-17,"8820 OLD HWY 99 SE","OLYMPIA","WA","98501"
"02824","FRYE COVE PARK","A","THURSTON","COUNTY",0,0,1,1,1993-11-17,"9605 TILLEY RD. SOUTH","OLYMPIA","WA","98512"
"02828","SLEATER KINNEY ROAD BAPTIST CHURCH","A","THURSTON","PRIVATE",0,0,2,2,1993-11-10,"2036 SLEATER KINNEY RD NE","OLYMPIA","WA","98506"
"02836","LOUD MINISTRIES INTERNATIONAL","A","THURSTON","PRIVATE",5,2,5,0,1993-11-29,"PO BOX 4007","TENINO","WA","98589"
"02843","LDS CHURCH (RECREATION AREA)","A","THURSTON","PRIVATE",0,0,16,15,1993-11-17,"PO BOX 712","DUPONT","WA","98327"
"02854","ARCADIA COMMUNITY WATER","A","ISLAND","ASSOCIATION",17,15,15,21,1970-01-01,"5421 WOODARD AVE","FREELAND","WA","98249"
"02855","JACKSON PRAIRIE CHURCH","A","LEWIS","PRIVATE",0,0,1,0,1980-10-01,"725 SR 508","CHEHALIS","WA","98532"
"02857","ARCADIA ESTATES","A","MASON","SPECIAL DISTRICT",108,43,43,64,1970-01-01,"21971 N HWY. 101","SHELTON","WA","98584"
"02860","KAREN PLACE","A","THURSTON","INVESTOR",53,20,20,20,1980-11-01,"6800 MERIDIAN RD SE","OLYMPIA","WA","98513"
"02868","KINGS WAY FOURSQUARE","A","CLALLAM","PRIVATE",4,1,4,4,1993-03-22,"1023 KITCHEN DICK LN","SEQUIM","WA","98382"
"02871","KUZMANICH WATER SYSTEM","A","PIERCE","PRIVATE",45,18,18,18,1980-10-01,"5904 157TH STREET CT E","PUYALLUP","WA","98375"
"02873","G & G ORCHARD","A","YAKIMA","INVESTOR",3,1,2,1,1993-11-12,"2521 YOUNG GRADE RD","YAKIMA","WA","98908"
"02885","ARDEN HILLS WATER SYSTEM","A","STEVENS","ASSOCIATION",65,26,26,31,1979-09-01,"730 ARDEN BUTTE ROAD","COLVILLE","WA","99114"
"02890","PANORAMIC HEIGHTS","A","CLALLAM","SPECIAL DISTRICT",43,17,17,33,1970-01-01,"PO BOX 1090","PORT ANGELES","WA","98362"
"02896","LEERKAMP","A","THURSTON","PRIVATE",0,0,4,4,1993-11-29,"3420 SOUTH BAY RD NE","OLYMPIA","WA","98506"
"02897","LOST LAKE","A","THURSTON","INVESTOR",12,5,297,385,1993-11-16,"PO BOX 123","PORT ORCHARD","WA","98366"
"02916","ZITTELS MARINA","A","THURSTON","INVESTOR",16,3,78,78,1993-12-01,"9144 GALLEA ST NE","OLYMPIA","WA","98516"
"02928","MAVERICK 1","A","THURSTON","PRIVATE",0,0,3,3,1993-09-28,"8821 SPURGEON CRK RD SE","OLYMPIA","WA","98513"
"02938","CEDAR RIDGE ESTATE","A","THURSTON","ASSOCIATION",186,64,64,64,1993-12-06,"PO BOX 123","PORT ORCHARD","WA","98366"
"02939","DISTRICT 13 HEADQUARTERS STATION","A","THURSTON","SPECIAL DISTRICT",0,0,2,2,1993-12-06,"3707 STEAMBOAT LP NW","OLYMPIA","WA","98502"
"02942","ARLENES ADDITION","A","WALLA WALLA","INVESTOR",480,127,129,130,1970-01-01,"121 RYAN AVE","BURBANK","WA","99323"
"02945","ARLINGTON VIEW ESTATES WATER ASSOC","A","SNOHOMISH","ASSOCIATION",74,25,25,25,1970-01-01,"12808 234TH ST NE","ARLINGTON","WA","98223"
"02948","ARLINGTON EAST MUTUAL WATER ASSN.","A","SNOHOMISH","PRIVATE",100,36,36,37,1970-01-01,"22628 121ST DR NE","ARLINGTON","WA","98223"
"02950","ARLINGTON WATER DEPT","A","SNOHOMISH","CITY/TOWN",14598,5839,6437,0,1970-01-01,"154 W COX AVE","ARLINGTON","WA","98223"
"02989","PRINCE OF PEACE CATHOLIC CHURCH","A","MASON","PRIVATE",0,0,1,1,1993-11-19,"PO BOX 517","BELFAIR","WA","98528"
"02993","WASHINGTON STATE PATROL ACADEMY","A","MASON","STATE",0,0,18,18,1993-11-22,"PO BOX 123","PORT ORCHARD","WA","98366"
"02996","CEDAR MOUNTAIN HOMEOWNERS ASSOC","A","KING","ASSOCIATION",105,36,37,44,1980-10-01,"PO BOX 336","GIG HARBOR","WA","98335"
"03000","ARROWHEAD BEACH COOP WATER ASSOC","A","ISLAND","ASSOCIATION",165,74,74,101,1970-01-01,"14263 CALHOUN RD","MOUNT VERNON","WA","98273"
"03002","YELM EAGLES","A","THURSTON","PRIVATE",0,0,1,2,1993-04-08,"PO BOX 1183","YELM","WA","98597"
"03003","TURNING POINT COMMUNITY CHURCH","A","PIERCE","PRIVATE",0,0,1,2,1994-03-01,"PO BOX 1054","SUMNER","WA","98390"
"03010","SYLVIN TERRACE CONDOMINIUMS","A","THURSTON","PRIVATE",64,32,32,32,1993-12-13,"151 E LEISURE LANE","GRAPEVIEW","WA","98546"
"03014","CRISTALINA WATER COMPANY","A","KING","INVESTOR",336,85,85,0,1980-07-01,"PO BOX 336","GIG HARBOR","WA","98335"
"03018","COUNTRY RIVER FARM","A","OKANOGAN","INVESTOR",2,3,4,3,1993-12-21,"53 STATE ROUTE 153","PATEROS","WA","98846"
"03021","JACKSON MOBILE 2","A","LEWIS","PRIVATE",30,15,15,15,1980-11-01,"PO BOX 951","NAPAVINE","WA","98565"
"03046","SKATELAND","A","THURSTON","INVESTOR",0,0,1,1,1994-01-11,"7401 38TH LP SE","LACEY","WA","98503"
"03052","TAHJA II","A","MASON","PRIVATE",0,0,25,0,1993-09-16,"PO BOX 531","HOODSPORT","WA","98548"
"03063","FORDS PRAIRIE ANIMAL CLINIC","A","LEWIS","PRIVATE",0,0,1,0,1994-01-25,"1673 S SCHEUBER","CENTRALIA","WA","98532"
"03074","CJC KEYS WASHINGTON LLC","A","LEWIS","INVESTOR",0,0,1,0,2002-02-26,"PO BOX 780","NAPAVINE","WA","98565"
"03099","T.E.L. COMPANY#1","A","ISLAND","INVESTOR",185,73,73,99,1980-11-01,"PO BOX 549","FREELAND","WA","98249"
"03129","CRESCENT VIEW CONDOMINIUM OWNERS","A","GRANT","ASSOCIATION",28,100,102,102,1994-02-08,"8997 CRESCENT BAR RD NW #232","QUINCY","WA","98848"
"03134","SEABECK","A","KITSAP","SPECIAL DISTRICT",423,169,212,300,1994-02-15,"PO BOX 1989","POULSBO","WA","98370"
"03150","ARTESIAN WATER DISTRICT 8","A","WALLA WALLA","SPECIAL DISTRICT",302,116,116,120,1970-01-01,"PO BOX 324","COLLEGE PLACE","WA","99324"
"03154","ARTIC TAVERN AND RV PARK","A","GRAYS HARBOR","PRIVATE",2,1,25,0,1970-01-01,"893 US HWY 101","COSMOPOLIS","WA","98537"
"03160","ARTONDALE WATER SYSTEM","A","PIERCE","INVESTOR",4766,1921,1924,0,1970-01-01,"PO BOX 44427","TACOMA","WA","98448"
"03165","GIG HARBOR GOLF & COUNTRY CLUB","A","PIERCE","PRIVATE",0,0,3,0,1970-01-01,"6909 ARTONDALE DR NW","GIG HARBOR","WA","98335"
"03182","PORT OF SEATTLE/SEATAC AIRPORT","A","KING","SPECIAL DISTRICT",0,0,145,0,1994-03-01,"PO BOX 68727","SEATTLE","WA","98168"
"03200","ASHFORD WATER DISTRICT","A","PIERCE","SPECIAL DISTRICT",456,211,218,485,1970-01-01,"PO BOX C","ASHFORD","WA","98304"
"03224","HIAPARK","A","MASON","PRIVATE",110,37,38,38,1994-03-14,"6800 MERIDIAN RD SE","OLYMPIA","WA","98513"
"03238","FARGHER LAKE GROCERY","A","CLARK","INVESTOR",0,0,2,2,1993-06-21,"15518 NE FARGHER LAKE HWY","YACOLT","WA","98675"
"03250","ASOTIN WATER DEPT","A","ASOTIN","CITY/TOWN",1125,600,624,624,1970-01-01,"PO BOX 517","ASOTIN","WA","99402"
"03270","SOUTHSIDE ELEMENTARY SCHOOL","A","MASON","SPECIAL DISTRICT",0,0,1,1,1994-04-08,"161 SE COLLIER RD","SHELTON","WA","98584"
"03287","GREENBRIER RAIL SERVICES - FINLEY","A","BENTON","INVESTOR",0,0,1,1,1994-04-11,"228919 E COCHRAN RD","FINLEY","WA","99337"
"03303","SUMMIT VIEW WATER SYSTEM","A","BENTON","INVESTOR",512,205,205,533,1994-04-17,"PO BOX 7224","KENNEWICK","WA","99336"
"03313","PLEASANT TIDES WATER CO OP","A","JEFFERSON","ASSOCIATION",93,77,109,118,1980-11-01,"PO BOX 336","GIG HARBOR","WA","98335"
"03336","BRAUNWOOD ESTATES","A","KING","CITY/TOWN",30,12,13,13,1994-03-09,"25 W MAIN","AUBURN","WA","98001"
"03344","AUBURN PARK COMMUNITY LLC","A","KING","INVESTOR",202,90,90,0,1970-01-01,"2375 130TH AVE NE, STE 102","BELLEVUE","WA","98005"
"03345","CEDARS RECREATIONAL VEHICLE PARK","A","COWLITZ","INVESTOR",20,1,28,28,1979-04-01,"122 BOND RD","CASTLE ROCK","WA","98611"
"03350","AUBURN, CITY OF","A","KING","CITY/TOWN",55258,21114,22764,0,1970-01-01,"25 W MAIN","AUBURN","WA","98001"
"03370","NORTH SHORE ACRES","A","GRANT","PRIVATE",54,37,37,62,1994-05-03,"PO BOX 545","GRAND COULEE","WA","99133"
"03386","EL RINCON RESTAURANT","A","YAKIMA","INVESTOR",0,0,1,1,1994-05-10,"3704 FRUITVALE BLVD","YAKIMA","WA","98908"
"03392","BYBEE, CLYDE W.","A","BENTON","PRIVATE",16,5,6,6,1994-05-12,"49203 W ANDERSON RD","PROSSER","WA","99350"
"03414","GOODNIGHT WATER SYSTEM","A","BENTON","PRIVATE",50,14,14,13,1978-05-01,"35002 S. HANEY ROAD","KENNEWICK","WA","99337"
"03420","NAVAL AIR STATION/WHIDBEY ISLAND","A","ISLAND","FEDERAL",6150,1703,1899,0,1970-01-01,"1115 W LEXINGTON ST, BLDG 103","OAK HARBOR","WA","98278"
"03427","AUVIL FRUIT COMPANY INC","A","DOUGLAS","PRIVATE",72,50,56,56,1978-07-01,"21902 SR 97","ORONDO","WA","98843"
"03437","OUR LADY QUEEN OF HEAVEN","A","PIERCE","PRIVATE",0,0,6,0,1994-06-01,"14601 A ST S","TACOMA","WA","98444"
"03449","MEADOWBROOK HOMEOWNERS ASSN","A","SNOHOMISH","PRIVATE",35,15,15,15,1994-04-26,"PO BOX 2243","OAK HARBOR","WA","98277"
"03450","AYOCK BEACH IMPROVEMENT","A","MASON","ASSOCIATION",32,56,56,68,1970-01-01,"151 E LEISURE LANE","GRAPEVIEW","WA","98546"
"03451","LAKE SERENE WATER SYSTEM","A","PIERCE","ASSOCIATION",50,39,39,50,1980-09-01,"19531 36TH AVE NE","LAKE FOREST PARK","WA","98155"
"03456","RIDGE WATER ASSOCIATION","A","SPOKANE","PRIVATE",335,156,157,244,1993-10-11,"601 W MAIN, STE #400","SPOKANE","WA","99201"
"03460","MCKENZIE ROAD BAPTIST CHURCH","A","THURSTON","PRIVATE",0,0,1,1,1994-05-19,"PO BOX 12178","OLYMPIA","WA","98508"
"03462","HADALLER RIFFE LAKE CG","A","LEWIS","INVESTOR",9,5,45,45,1994-05-09,"240 OSBORNE RD","MOSSYROCK","WA","98564"
"03463","CURRIES LANDING","A","MASON","INVESTOR",61,23,23,23,1994-05-17,"6800 MERIDIAN RD SE","OLYMPIA","WA","98513"
"03468","NAVAL BASE KITSAP AT BREMERTON","A","KITSAP","FEDERAL",2078,839,1042,0,1994-05-31,"T 075 SKATE STREET","SILVERDALE","WA","98315"
