PWSID	SystemName	Group	County	OwnerTypeDesc	ResPop	ResConn	TotalConn	ApprovSvcs	EffectiveDate	PWSAddress1	PWSCity	WSState	WSZipCode
00305	MINTER HILLS WATER	B	PIERCE	Private	13	4	4	0	02/01/1991	13913 127TH AVE KPN	GIG HARBOR	WA	98329
00306	CSJ HOLDINGS WATER	B	PIERCE	Private	15	6	6	0	01/28/1991	PO BOX 35	WAUNA	WA	98395
00308	L-9 WATER SYSTEM	B	OKANOGAN	Private	5	3	3	6	11/27/1990	88 PROSPECT RD	WINTHROP	WA	90062
00309	PHELPS PUBLIC WATER SYSTEM	B	BENTON	Investor	0	0	1	1	01/28/1991	66201 W YAKITAT RD	PROSSER	WA	99350
00310	JONES WELL	B	FRANKLIN	Private	8	3	3	0	12/19/1990	1246 GARFIELD RD	ELTOPIA	WA	99330
00311	RANCH WATER SYSTEM	B	FRANKLIN	Private	8	3	3	3	02/27/1990	9355 W SAGEMOOR RD	PASCO	WA	99301
00312	MCBRIDE/RIENDEAU WATER SYSTEM	B	BENTON	Private	5	2	2	2	12/05/1990	5391 HARRINGTON RD	WEST RICHLAND	WA	99352
00313	PARMER WATER SYSTEM	B	BENTON	Private	5	2	2	2	02/06/1991	RT 1 BOX 1155-D	BENTON CITY	WA	99320
00314	MATTOX WATER SYSTEM	B	FRANKLIN	Private	8	3	3	3	08/23/1990	751 DAVIS LANE	MESA	WA	99343
00318	CAMELOT PROPERTY OWNERS ASSOC	B	JEFFERSON	Association	12	5	5	8	02/22/1991	PO BOX 653	QUILCENE	WA	98376
00319	CRYSTAL COMMUNITY DISTRICT WS	B	WHITMAN	Private	5	2	2	2	02/28/1991	3703 EWARTSVILLE RD	PULLMAN	WA	99163
00320	HALE 1	B	CLARK	Private	5	2	2	0	01/07/1991	3600 NE 219TH ST	RIDGEFIELD	WA	98642
00321	SHELTON SPRINGS ROAD	B	MASON	Private	11	3	3	0	02/05/1991	E 1191 SHELTON SPRINGS RD	SHELTON	WA	98584
00322	CARROLL/SLIMMER	B	KITSAP	Private	3	1	1	0	02/28/1991	5166 SE PHILLIPS RD	PORT ORCHARD	WA	98366
00325	"PLOTNER, MARCIA"	B	CLARK	Private	4	2	2	0	01/15/1991	40400 NE CHRISTENSEN RD	LA CENTER	WA	98629
00326	"WINEGARD, RICK AND SUE"	B	CLARK	Private	5	2	2	0	02/20/1991	2809 N E  189 STREET	RIDGEFIELD	WA	98642
00327	FRITTS	B	CLARK	Private	5	2	2	0	02/04/1991	2814 N E  172ND AVE	VANCOUVER	WA	98682
00328	GROSS	B	CLARK	Private	7	2	2	0	01/22/1991	SB 3337 W ST	WASHOUGAL	WA	98671-9544
00329	HINTERLAND WATER ASSN.	B	WHATCOM	Private	10	10	10	0	06/01/1980	2798 DAWN LANE	CUSTER	WA	98240
00334	ALOHA RANCH WATER SYSTEM	B	SPOKANE	Private	5	2	4	4	02/26/1991	10102 N FAIRVIEW	SPOKANE	WA	99217
00337	"GARNER, WATER SYSTEM"	B	SNOHOMISH	Private	11	5	5	5	02/01/1980	12024 44TH DR NE	MARYSVILLE	WA	98271
00338	OLALLA GARDENS WATER	B	KITSAP	Private	8	4	4	9	05/01/1980	PO BOX 975	OLALLA	WA	98359
00342	CRONQUIST ROAD	B	MASON	Private	10	4	4	0	02/14/1991	E  371 CRONQUIST RD	ALLYN	WA	98524
00343	KLAHN	B	CLALLAM	Investor	18	6	6	0	03/05/1991	91 KLAHN COUNTRY	SEQUIM	WA	98382
00345	DI FRANCO-CRANE-MANLEY WATER SYSTEM	B	OKANOGAN	Private	0	0	3	3	03/14/1991	1322 - 142ND PLACE SE	MILL CREEK	WA	98012
00346	MAPLE VALLEY	B	THURSTON	Association	24	11	11	13	06/30/2006	1044 CANNING CT SW	OLYMPIA	WA	98512
00350	CASTLE WATER SYSTEM	B	PEND OREILLE	Private	0	0	2	2	02/19/1991	PO BOX 925	NEWPORT	WA	99156
00351	BAYVIEW WATER SYSTEMS-OAK HARBOR	B	ISLAND	Association	6	3	3	3	05/01/1980	PO BOX 2243	OAK HARBOR	WA	98277
00352	KLAASEN	B	THURSTON	Private	3	1	2	0	02/20/1991	4043 82ND AVE  S E	OLYMPIA	WA	98540
00354	HEBERT	B	CLARK	Private	4	2	2	0	03/19/1991	34612 NE 14TH AVE	LA CENTER	WA	98629
00355	"WARFIELD, DICK"	B	CLARK	Private	3	2	2	2	03/18/1991	32911 NE 82ND AVE	LA CENTER	WA	98629
00356	ERIC S FRAME SHOP	B	CLARK	Private	3	1	2	0	03/14/1991	20618 N E  DELFEL ROAD	RIDGEFIELD	WA	98642
00358	MONGILLO	B	CLARK	Private	5	2	2	0	02/15/1991	18711 N E  249TH ST	BATTLE GROUND	WA	98604
00359	FRIO WATER	B	CLARK	Private	7	3	3	0	03/11/1991	919 NW LYONS RD	WOODLAND	WA	98674
00360	DOGLEG WATER ASSN 12	B	GRANT	Private	10	4	4	4	02/11/1991	"821 EAST BROADWAY AVE, STE 8"	MOSES LAKE	WA	98837-1339
00361	BEAR CREEK RANCH WATER SYSTEM	B	OKANOGAN	Private	1	1	1	7	11/20/1990	PO BOX 354	WINTHROP	WA	98862
00362	FOUR SUNS PD WATER SYSTEM	B	OKANOGAN	Private	10	4	4	4	10/23/1990	PO BOX 111	SEDRO WOOLLEY	WA	98284
00369	GENTEMANN ELIZABETH C	B	JEFFERSON	Investor	23	9	9	0	05/01/1980	SR 1 PO BOX 1962	CLEARWATER-FORKS	WA	98331
00373	123RD ST - MINTER WELL	B	PIERCE	Association	10	6	6	6	03/20/1991	12224 120TH AVE KPN	GIG HARBOR	WA	98329
00374	TOULOUSE WATER SYSTEM	B	PIERCE	Private	10	4	4	4	03/20/1991	33721 84TH AVE E	EATONVILLE	WA	98328
00375	CRYSTAL WATER	B	PIERCE	Private	13	4	4	0	03/25/1991	8827 - 71ST AVE  N W	GIG HARBOR	WA	98332
00376	FUN-ON-THE FARM WATER SYSTEM	B	SKAGIT	Private	4	2	2	2	04/09/1991	809 ABLE LANE	SEDRO WOOLLEY	WA	98284
00378	SPRING FIELD WATER SYSTEM	B	PIERCE	Private	24	7	7	0	02/27/1991	PO BOX 123	PORT ORCHARD	WA	98366
00379	FRYE WATER SYSTEM #2	B	PIERCE	Private	15	5	5	0	03/06/1991	P O  BOX 252	SOUTH PRAIRIE	WA	98385
00380	RYAN	B	KING	Private	10	4	4	0	04/12/1991	PO BOX 984	KENT	WA	98035
00381	CHAPMAN-SELF WATER SYSTEM	B	PIERCE	Private	15	2	2	0	02/21/1991	PO BOX 18	VAUGHN	WA	98394
00382	BONNIE ACRES WATER ASSOCIATION	B	SKAGIT	Private	22	10	10	11	03/07/1991	4204 THUNDER LN	ANACORTES	WA	98221
00383	SEAFARMS PACIFIC	B	JEFFERSON	Investor	3	1	1	0	06/01/1980	PO BOX 270	BRINNON	WA	98320
00384	JDF	B	THURSTON	Private	24	6	6	6	09/05/1994	5411 PENINSULA DR SE	OLYMPIA	WA	98513
00385	NELSON #1	B	KING	Private	8	4	4	0	03/01/1991	PO BOX 12216	BOTHELL	WA	98082
00393	DICK #1	B	KING	Private	3	2	2	0	02/22/1991	22421 N E  202ND ST	WOODINVILLE	WA	98077
00394	64TH ST WATER SYSTEM #2	B	PIERCE	Private	10	6	6	0	02/21/1991	6609 153 AVE KPN	LAKEBAY	WA	98349
00395	SHAFFER - KAUZLARICH	B	PIERCE	Private	15	6	6	0	02/11/1991	911 E  55TH STREET	TACOMA	WA	98404
00396	SMITH GULCH ESTATES	B	KITSAP	Investor	5	3	3	4	05/01/1980	16945 NOLL RD NE	POULSBO	WA	98370
00397	BRYANT GRANGE #791	B	SNOHOMISH	Private	0	0	1	0	02/07/1991	26830 53RD AVE NE	ARLINGTON	WA	98223
00398	JOHNSON FAMILY	B	THURSTON	Private	6	2	2	6	06/18/1996	7310 48TH WAY N W	OLYMPIA	WA	98502
00399	TUALCO GRANGE #284	B	SNOHOMISH	Private	0	0	1	0	02/11/1991	15806 171ST AVE  S E	MONROE	WA	98272
00401	LANDS WATER SYSTEM	B	STEVENS	Private	4	2	2	2	03/07/1991	6739 HERON WAY	NINE MILE FALLS	WA	99026
00404	KABLE WATER SYSTEM	B	YAKIMA	Private	10	3	3	4	02/14/1991	PO BOX 10003	YAKIMA	WA	98909
00406	M & E THOMPSON	B	CLARK	Private	8	3	3	0	04/08/1991	1010 NE 299TH ST	RIDGEFIELD	WA	98642
00408	"EGBERT, BETTI"	B	CLARK	Private	5	2	2	0	01/16/1991	23401 N E  50TH AVE	BATTLE GROUND	WA	98604
00411	GIESLER FRED	B	FRANKLIN	Investor	12	3	3	3	02/01/1980	120 GIESLER RD	PASCO	WA	99301
00412	GLICKSTEIN LARRY	B	KING	Investor	8	3	3	0	03/01/1980	P O  BOX 205	VASHON	WA	98070
00414	"BOETHIN, JIM"	B	CLARK	Private	4	2	2	0	02/26/1991	2610 N W  199 STREET	RIDGEFIELD	WA	98642
00417	HOGUE RANCHES	B	BENTON	Investor	3	1	1	5	06/01/1980	32302 MC DONALD RD	PROSSER	WA	99350
00418	MORRIS	B	CLARK	Private	5	2	2	0	04/08/1991	7503 N E  219TH STREET	BATTLE GROUND	WA	98604
00421	GELLNER - AINGE WATER SYSTEM	B	KING	Investor	7	3	3	0	05/01/1980	4356 356TH DR S E	FALL CITY	WA	98024
00423	GUN CLUB ROAD WATER SYSTEM	B	ISLAND	Association	5	4	5	0	02/01/1980	1928 SW BEEKSMA DRIVE	OAK HARBOR	WA	98277
00426	TOUCHET VALLEY SEEDS	B	COLUMBIA	Private	0	0	1	0	01/01/1970	36229 HWY 12	DAYTON	WA	99328
00430	ADULT MOBIL PARK	B	YAKIMA	Investor	15	6	6	0	01/01/1970	181 QUICK LN	ZILLAH	WA	98953
00433	MURPHYS WATER SUPPLY	B	KITSAP	Investor	9	4	4	4	11/01/1979	8125 SPORTSMANS CLUB ROAD	BAINBRIDGE ISLAND	WA	98110
00434	BRIDGEWAY	B	KITSAP	Private	5	3	3	3	04/03/1991	PO BOX 56	MENLO	WA	98561
00435	CLEAR WATER	B	KITSAP	Private	5	2	2	0	04/01/1991	5275 OLD MILL ROAD	BAINBRIDGE ISLAND	WA	98110
00437	CLARK	B	MASON	Private	3	3	3	0	12/12/1990	E 121 LIBBY RD	SHELTON	WA	98584
00438	A-B-C-D-E	B	KING	Private	13	5	5	0	04/09/1991	PO BOX 459	FALL CITY	WA	98024
00440	OMEGA	B	MASON	Private	11	4	4	4	10/11/1995	PO BOX 2070	BELFAIR	WA	98528
00441	HIDDEN COVE WEST	B	KITSAP	Investor	19	9	9	9	01/01/1980	PO BOX 10854	BAINBRIDGE ISLAND	WA	98110
00443	NELSON SARGENT	B	KING	Investor	13	4	4	0	06/01/1980	27401 NE 22	REDMOND	WA	98052
00444	WILLIAMS - YOUNG	B	KING	Investor	5	2	2	2	04/09/1991	29623 - 158TH AVE  S E	KENT	WA	98042
00445	BRANDEBERRY	B	JEFFERSON	Private	2	10	10	10	04/09/1991	PO BOX 2416	FORKS	WA	98331
00446	"RODGERS, ARCHIE"	B	SKAMANIA	Private	5	2	2	0	04/10/1991	808 N W  VIEW RIDGE CT	CAMAS	WA	98607
00447	PENRITH PINES WATER ASSN	B	PEND OREILLE	Private	15	6	6	6	03/28/1991	PO BOX 1071	NEWPORT	WA	99156
00448	CLAPSHAW	B	CLALLAM	Private	10	4	4	0	04/11/1991	5200 OLD MILL ROAD	PORT ANGELES	WA	98362
00449	OCEAN COVE	B	CLALLAM	Association	23	10	10	14	04/08/1991	646 OCEAN COVE LN.	PORT ANGELES	WA	98363
00450	FINK #2	B	CLALLAM	Private	15	4	4	0	04/05/1991	93 BEESON DR	SEQUIM	WA	98382
00451	CHERRY LANE WATER SYSTEM	B	PIERCE	Private	15	6	6	0	04/12/1991	PO BOX 61	GRAHAM	WA	98338
00452	SKYE WELL	B	ISLAND	Association	16	6	6	6	04/12/1991	4320 WITTER RD	LANGLEY	WA	98260
00453	KALANQUIN WATER SYSTEM	B	SNOHOMISH	Association	9	3	3	3	04/12/1991	7024 126TH ST  N W	MARYSVILLE	WA	98270
00455	GALLANT ROAD WATER SYSTEM	B	WALLA WALLA	Association	13	4	4	2	01/01/1979	26055 ICE HARBOR DR	BURBANK	WA	99323
00456	HILLTOP WATER SYSTEM	B	PIERCE	Private	13	6	6	0	02/01/1980	19017 103RD ST E	BONNEY LAKE	WA	98390
00457	KIMMIE RD.	B	THURSTON	Investor	8	3	3	0	04/01/1980	8500 KIMMIE RD SW	OLYMPIA	WA	98502
00458	QUILCENE BUSINESS CENTER	B	JEFFERSON	Investor	0	0	1	0	06/01/1980	PO BOX 9	QUILCENE	WA	98376
00459	MOORE FARMS	B	FRANKLIN	Private	10	4	4	4	03/09/1990	5670 ELTOPIA WEST RD	ELTOPIA	WA	99330
00460	1206 - 1212 BROADVIEW WATER ASSN	B	BENTON	Private	5	2	2	2	05/28/1990	1206 BROADVIEW DRIVE	WEST RICHLAND	WA	99353
00461	WOELK WATER SYSTEM	B	YAKIMA	Private	5	2	2	0	03/19/1991	923 TIBBLING RD	SELAH	WA	98942
00462	THALHEIMER WATER ASSOCIATION	B	YAKIMA	Private	5	2	2	0	12/11/1990	570 BECKER RD	TOPPENISH	WA	98948
00463	HAWLEY/BEKENDAM WATER SYSTEM	B	OKANOGAN	Private	8	2	2	2	03/04/1991	RT 2  700 8	WINTHROP	WA	98862
00465	SHANNON ROAD WATER SYSTEM	B	YAKIMA	Private	2	2	2	2	01/17/1991	571 SHANNON RD	YAKIMA	WA	98908
00466	B2	B	CLALLAM	Private	2	2	2	0	06/19/1996	FOREST HAVEN DRIVE	SEQUIM	WA	98382
00468	LEE BO WATER	B	KITSAP	Private	12	4	4	4	04/24/1991	20421 PUGH RD NE	POULSBO	WA	98370
00472	THOMPSON WATER SYSTEM	B	SPOKANE	Private	5	2	2	2	04/18/1991	5808 S DORSET RD	SPOKANE	WA	99204
00473	CRITTENDEN PRESTON III	B	KING	Private	3	1	1	5	04/26/1991	PO BOX 719	PRESTON	WA	98050
00474	ELK COAL #2	B	KING	Private	5	2	2	0	04/11/1991	33715 SE 287TH ST	RAVENSDALE	WA	98051
00475	WRIGHT - BLISS WATER ASSN #2	B	PIERCE	Private	10	3	4	4	11/01/1990	12318 WRIGHT BLISS RD KPN	GIG HARBOR	WA	98335
00477	GARDNER WATER III	B	PIERCE	Private	24	9	9	0	02/01/1991	7506 RAY NASH DRIVE N W	GIG HARBOR	WA	98335
00478	BEHM WATER SYSTEM	B	PIERCE	Private	10	4	4	0	11/01/1990	16807 210TH ST E	GRAHAM	WA	98338
00479	301ST ST HOMEOWNERS ASSOC WS	B	PIERCE	Private	15	6	6	9	04/26/1991	2217 301ST ST S	ROY	WA	98580
00480	CENTENIAL WATER SYSTEM	B	WHATCOM	Private	15	6	6	0	04/26/1991	PO BOX 307	EVERSON	WA	98247
00481	BURGESS WAY WATER	B	PIERCE	Private	5	2	2	0	10/01/1990	2522 208TH ST  E	SPANAWAY	WA	98387
00482	FAITH FRONTIER MINISTRIES	B	OKANOGAN	Private	11	3	6	12	04/29/1991	2500 COLUMBIA RIVER RD	OKANOGAN	WA	98840
00483	DICUS/TURNER WATER SYSTEM	B	SPOKANE	Private	5	2	2	2	03/11/1991	W  17110 BOWIE RD	SPOKANE	WA	99204
00486	NEILTON POST OFFICE	B	GRAYS HARBOR	Investor	3	1	2	0	05/03/1991	5513 US HWY 101	NEILTON	WA	98566
00487	OLD CC ROAD WATER SYSTEM	B	STEVENS	Private	8	3	3	0	05/06/1991	1415 OLD CC ROAD	COLVILLE	WA	99114
00489	ELKHORN WATER DISTRICT	B	PIERCE	Special District	18	12	12	20	05/07/1991	17809 ELKHORN BLVD	ORTING	WA	98360-9306
00490	ODAY	B	CLARK	Private	5	2	2	0	05/09/1991	120320 SE 20TH ST	CAMAS	WA	98607
00491	"HALE, BARBARA"	B	CLARK	Private	5	2	2	0	03/20/1991	P O  BOX 11	LACENTER	WA	98629
00492	SUN ACRES SATELITE	B	CLARK	Special District	8	3	3	0	05/09/1991	PO BOX 8900	VANCOUVER	WA	98668
00493	"GILBERT, SUSAN"	B	CLARK	Private	5	2	2	0	03/26/1991	N W  329TH ST    N W  26TH AVE	RIDGEFIELD	WA	98642
00494	ASKE	B	CLARK	Private	4	1	1	0	04/10/1991	35108 NE SCHULTZ RD	LACENTER	WA	98629
00495	VIEW MARKET	B	CLARK	Investor	0	0	1	0	05/09/1991	RT  1  BOX 275	LACENTER	WA	98629
00497	FERNWOOD ESTATES CLUB	B	THURSTON	Private	23	9	9	0	03/01/1980	8842 DAFFODIL LN	OLYMPIA	WA	98513
00498	KOCHER FRANK	B	CLARK	Investor	5	2	2	0	04/01/1980	108 NE 283RD AVE	CAMAS	WA	98671
00499	UTS WATER	B	KITSAP	Investor	12	4	4	4	06/01/1980	4427 TRILLIUM LN	BREMERTON	WA	98312
00501	HOWIE WELL	B	YAKIMA	Investor	5	2	2	0	02/01/1980	RT 8 BOX 713	YAKIMA	WA	98908
00504	ARNDT LIVING TRUST	B	CLARK	Private	11	3	3	0	04/10/1991	32921 NW PEKIN FERRY RD	RIDGEFIELD	WA	98642
00505	"SPURLING, LORRAINE R."	B	CLARK	Private	5	2	2	0	04/15/1991	6106 N E  239TH STREET	BATTLE GROUND	WA	98604
00506	"BROWN, DAVID F"	B	CLARK	Private	2	2	2	0	04/18/1991	26114 NE 65TH AVE	BATTLE GROUND	WA	98604
00508	PLETSCH	B	CLARK	Private	8	3	3	0	04/15/1991	9312 NE 199TH ST	BATTLE GROUND	WA	98604
00509	"KELLEY, BRUCE AND ANNA"	B	CLARK	Private	5	2	2	0	04/16/1991	20900 N E  265TH ST	BATTLE GROUND	WA	98604
00511	BRUNSON	B	KITSAP	Investor	8	4	4	4	11/01/1979	PO BOX 3547	SILVERDALE	WA	98383
00516	HATCHER WATER CO	B	PIERCE	Private	20	8	8	0	02/01/1980	30220 28TH AVE S	SPANAWAY	WA	98380
00520	KAMIAKIN ARCHERY CLUB	B	YAKIMA	Private	0	0	1	0	02/01/1980	PO BOX 1425	TOPPENISH	WA	98948
00521	BRYAN WATER SYSTEM	B	KING	Investor	13	5	5	0	07/01/1978	4368 - 257TH PL SE	ISSAQUAH	WA	98027
00523	"ZAHN, JAMES"	B	THURSTON	Private	5	2	2	0	10/01/1979	3323 YELM HWY SE	OLYMPIA	WA	98501
00526	SIMMONS	B	CLALLAM	Private	13	5	5	0	05/06/1991	379 FASOLA RD	SEQUIM	WA	98382
00531	LANG	B	KITSAP	Private	6	3	3	4	05/10/1991	PO BOX 685	PORT ORCHARD	WA	98366
00535	LOCO LOBO WATER ASSOCIATION	B	ISLAND	Association	19	8	8	0	03/01/1980	4658 N PARK ACRES DR	OAK HARBOR	WA	98277
00536	"JONES, ALAN L."	B	BENTON	Investor	5	2	2	2	05/01/1980	148501 W NORTH RIVER RD	PROSSER	WA	99350
00538	KWIP WATER SUPPLY	B	KITSAP	Private	12	4	4	0	01/01/1980	13527 WYE LAKE BLVD SW	PORT ORCHARD	WA	98366
00539	"KENYON, R."	B	KING	Private	12	3	3	0	06/01/1980	7239 MOON VALLEY RD	NORTH BEND	WA	98045
00540	COPE WATER SYSTEM	B	CHELAN	Private	9	3	3	0	05/10/1991	5784 TIGNER RD	CASHMERE	WA	98815
00547	MANUAL WATER SYSTEM #2	B	PIERCE	Private	0	0	1	0	05/01/1991	PO BOX 4266	SPANAWAY	WA	98387
00548	HM #1	B	PIERCE	Private	15	6	6	6	05/01/1991	15305 LARSON LOSS RD	BUCKLEY	WA	98321
00549	EASTER ACRES	B	KING	Private	10	4	4	0	05/03/1991	8600 144TH PL S E	NEWCASTLE	WA	98059
00550	COUPEVILLE KINGDOM HALL W S	B	ISLAND	Association	2	1	2	2	10/11/1995	440 HILL VALLEY DR	COUPEVILLE	WA	98239
00553	SCHMALTZ WATER SYSTEM	B	PIERCE	Private	5	2	2	2	05/01/1991	21117 129TH AVE  E	GRAHAM	WA	98338-8155
00554	BLAKE COMMUNITY WATER SYSTEM	B	KING	Private	6	2	2	0	05/02/1992	19858 N E  140TH ST	WOODINVILLE	WA	98077
00555	LAKE HOWARD WATER ASSN	B	SNOHOMISH	Association	14	9	9	11	05/15/1991	7113 OLIVE AVE	STANWOOD	WA	98292
00557	DENNY WATER SYSTEM	B	PIERCE	Private	15	5	5	0	04/23/1991	PO BOX 64	WAUNA	WA	98395
00559	YATES LITTLE WELL	B	KITSAP	Private	15	5	5	5	05/08/1991	10236 YATES LANE NW	BREMERTON	WA	98312
00560	KENNEDY - NYBERG	B	KING	Private	5	2	2	2	05/10/1991	PO BOX 934	ISSAQUAH	WA	98027
00562	EAST STADIUM BEACH #690	B	MASON	Private	1	3	3	0	05/17/1991	PO BOX 78	GRAPEVIEW	WA	98546
00563	FREEMAN AND WARING WATER	B	MASON	Private	13	6	6	0	05/17/1991	4300 W CLOQUALLUM RD	SHELTON	WA	98584
00564	MOOREHEAD	B	LEWIS	Investor	3	1	2	0	05/06/1991	248 BURCHETT RD	ONALASKA	WA	98570
00565	RENNAKER/EVANSON WELL	B	KING	Investor	7	2	2	0	06/01/1980	15418 275TH AVE NE	DUVALL	WA	98019
00566	GRALL	B	CLALLAM	Private	3	3	3	3	06/19/1996	580 EMERY RD	PORT ANGELES	WA	98362
00569	LAKE MCMURRAY STORE	B	SKAGIT	Investor	3	2	2	0	05/30/1991	22809 STATE ROUTE 9	MOUNT VERNON	WA	98274
00570	MOUNT SI GYPSY COMMUNITY	B	KING	Private	20	7	7	0	05/30/1991	48107 SE 127TH ST	NORTH BEND	WA	98045
00571	TOMAS WATER SYSTEM	B	PIERCE	Private	18	6	6	0	05/30/1991	4410 158TH ST CT NW	GIG HARBOR	WA	98332
00572	63RD AVE E WATER COMPANY	B	PIERCE	Private	18	8	8	0	05/30/1991	23408 63RD AVE E	GRAHAM	WA	98338
00573	JACOBSON GREENHOUSES INC	B	SPOKANE	Investor	10	4	4	4	01/18/1990	5904 S BEN BURR RD	SPOKANE	WA	99223
00574	SEABOLD ACRES WATER ASSOCIATION	B	KITSAP	Private	10	4	4	4	06/22/1989	6720 NE SEABOLD RD	BAINBRIDGE ISLAND	WA	98110
00576	MARTHA LANE	B	KITSAP	Private	18	4	4	0	06/06/1991	3903 NW MARTHA LN	SILVERDALE	WA	98383
00577	BROOKBANK	B	THURSTON	Association	10	1	2	4	06/06/1991				
00578	BEAVER CREEK WATER SYSTEM	B	ISLAND	Association	16	9	9	14	02/01/1979	PO BOX 986	CLINTON	WA	98236
00579	VERISSIMO LANE NW	B	KITSAP	Private	9	4	4	4	12/05/1990	PO BOX 123	PORT ORCHARD	WA	98366
00582	MARKSON MARK WELL	B	BENTON	Investor	5	2	2	2	05/01/1980	38007 RIDGE CREST DR	BENTON CITY	WA	99320
00584	LOMBARD	B	KITSAP	Private	14	6	6	6	04/24/1990	5168 NW UFF DA LN	SILVERDALE	WA	98383
00587	OVERRA ROAD #1	B	KITSAP	Investor	19	7	7	7	04/23/1990	PO BOX 336	GIG HARBOR	WA	98335-0336
00589	LA SHAW WATER SYSTEM	B	SPOKANE	Private	5	2	2	2	04/30/1991	18111 S MOLTER RD	ROCKFORD	WA	99030
00590	GARDINIER WATER SYSTEM	B	OKANOGAN	Private	3	1	3	3	03/12/1991	PO BOX 643	TONASKET	WA	98855-0643
00591	TODD WATER SYSTEM	B	CHELAN	Private	8	3	3	3	02/21/1991	5550 LOCUST ST	CASHMERE	WA	98815
00592	GOLD CREEK ACRES WATER SYSTEM	B	OKANOGAN	Private	15	7	7	6	02/04/1991	10635 NE 116TH ST	KIRKLAND	WA	98034
00598	KOCH WATER SYSTEM	B	OKANOGAN	Private	2	2	2	2	04/27/1991	1604 GREGORY WY	BREMERTON	WA	98310
00599	BERTHOLIC FAMILY FARM WATER SYSTEM	B	SPOKANE	Private	6	2	2	2	04/07/1991	10318 N MORRISON RD	SPOKANE	WA	99207
00600	AIRPORT HOME TRACTS	B	MASON	Association	14	9	11	0	11/01/1979	60 E BLEVINS RD S	SHELTON	WA	98584
00603	APPLEWAY MOBILE HOME PARK	B	OKANOGAN	Investor	24	14	14	18	01/01/1980	32146 HWY 97	TONASKET	WA	98855
00606	HEATON WATER SYSTEM	B	PIERCE	Private	5	2	2	0	06/14/1991	PO BOX 5023	SPANAWAY	WA	98387
00607	PEEK WATER SYSTEM	B	KING	Investor	8	3	3	0	06/14/1991	14209 228TH AVE  SE	ISSAQUAH	WA	98027
00608	CUMBERLAND WATER SYSTEM	B	KING	Investor	5	2	2	0	06/14/1991	10618 S E  172ND	RENTON	WA	98055
00609	PLUMMER-KENNEDY WATER	B	KING	Investor	5	2	2	0	06/14/1991	3850 276 SE	ENUMCLAW	WA	98022
00610	KURTS WATER WORKS	B	KING	Private	20	6	6	0	06/14/1991	PO BOX 485	PRESTON	WA	98050
00611	AMSTERDAM BAY WATER CO	B	PIERCE	Private	23	9	9	0	06/14/1991	4808 N 25TH	TACOMA	WA	98407
00612	WEBER WATER SYSTEM	B	PIERCE	Private	5	2	2	0	06/14/1991	328 M ST SE	AUBURN	WA	98002
00613	PRATT #3	B	PIERCE	Private	8	3	3	0	06/14/1991	PO BOX 544	GRAHAM	WA	98338
00614	HOPE INTERNATIONAL 2 WATER SYSTEM	B	PIERCE	Private	24	14	14	14	06/14/1991	PO BOX 1011	EATONVILLE	WA	98328
00615	WEST DEER LAKE #1	B	ISLAND	Investor	24	14	14	24	06/14/1991	PO BOX 1464	LANGLEY	WA	98260
00616	ARDENBROOK WATER ASSN A	B	STEVENS	Private	19	8	8	8	06/01/1980	677 PEND OREILLE LOOP	COLVILLE	WA	99114
00617	SKYLARK WELL	B	ISLAND	Association	15	7	7	6	06/12/1991	1394 PENN COVE RD	OAK HARBOR	WA	98277
00618	S.S.S. & W. WATER SYSTEM	B	ISLAND	Association	10	4	4	4	06/14/1991	1463 W SWANTOWN RD	OAK HARBOR	WA	98277
00619	PEBBLE BEACH	B	ISLAND	Association	0	4	4	0	06/14/1991	4540 S CAMANO DR	CAMANO ISLAND	WA	98282
00621	MCGREGOR COMPANY	B	GARFIELD	Investor	1	1	2	0	12/01/1979	3035 VILLARD ST	POMEROY	WA	99347
00623	CONCONULLY GENERAL STORE	B	OKANOGAN	Investor	2	1	5	0	01/01/1980	PO BOX 125	CONCONULLY	WA	98819-0125
00624	HUNT ROAD WATER ASSOCIATION	B	ISLAND	Association	8	4	4	4	06/14/1991	2861 N HUNT RD	OAK HARBOR	WA	98277
00626	NEWSPRINGS WATER ASSOCIATION	B	KITSAP	Private	15	5	5	0	06/14/1991	PO BOX 1989	POULSBO	WA	98370
00628	JENNINGS	B	KITSAP	Private	5	2	2	4	06/14/1991	19941 NILSEN LANE NW	POULSBO	WA	98370
00629	BB WEST WATER	B	KITSAP	Private	15	4	4	4	06/14/1991	858 SE WOLF LN	PORT ORCHARD	WA	98367
00630	THURSTON COUNTY FIRE DIST 6 STA 62	B	THURSTON	Special District	0	0	1	0	06/14/1991	PO BOX 578	EAST OLYMPIA	WA	98540
00632	TALMADGE	B	CLARK	Private	5	2	2	0	06/14/1991	21601 N W  43RD AVE	RIDGEFIELD	WA	98642
00633	"JAMES, STEVE"	B	CLARK	Private	5	2	2	0	06/14/1991	35211 NE 94TH AVENUE	LA CENTER	WA	98629
00634	"GREGG, ROGER/BONNIE"	B	CLARK	Private	5	2	2	0	06/14/1991	10135 N.E. 239TH ST.	BATTLE GROUND	WA	98604
00635	STOREY WATER SYSTEM	B	OKANOGAN	Private	12	4	4	4	03/19/1991	PO BOX 206	DEER HARBOR	WA	98243
